doc_id,publish_time,zero_shot_score,rule_enhanced_score,zero_shot_confidence,rule_enhanced_confidence,zero_shot_evidence_text,rule_enhanced_evidence_text,activated_rule_ids,model,request_id,rulebook_sha256,annotation_input_sha256,prompt_version
LC-TEXT-0048,2026-04-27,-0.2,0.0,0.3,0.3,"开展规范废旧动力电池回收利用联合执法专项行动。
专项行动将聚焦新能源汽车废旧动力电池回收利用面临的突出问题，依法依规查处一批违法行为。",,[],deepseek-v4-flash,4c1d237b-cf21-4cf2-862e-810b17e8cfa2,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c3aa0693b9e93d82be7a080d2277e2653ba810e66405d17a89d2a67a901231d6,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0049,2026-04-27,-0.2,0.0,0.3,0.3,"2025年度，公司对存货成本高于其可变现净值的存货，计提存货跌价准备
11,260.14万元。",,[],deepseek-v4-flash,c4725925-0d72-45a9-bdef-dbbbab37381c,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,e76a85e1b0ad5d84eb6dc7369f7edee7162da50e82443c2686d0192206289069,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260428,2026-04-28,-0.1,0.0,0.2,0.2,仓单增加1065手,,[],deepseek-v4-flash,c5a0b7ae-d5c5-41c5-8bd5-9dea304b2872,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,482eff6e77002d5bb0ea18778598593057018f27b8545710502256c5dd616e8b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0050,2026-04-28,0.0,0.0,0.4,0.4,,,[],deepseek-v4-flash,d831efb9-ce07-4950-978e-e25db00f54cc,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,86d914d740c1604a4396d650d2a30291f1207689a9b8d241a4070920710e0207,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260430,2026-04-30,-0.2,0.0,0.3,0.3,仓单增加1050手,,[],deepseek-v4-flash,b54d4806-8ceb-41fe-9372-d9a99c61e3b5,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a60d1ac61c21f2a2e5feaf93a64a8c80a63ba5a6948dcbccf5ef523859c93ee7,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260506,2026-05-06,-0.2,0.0,0.3,0.3,仓单增加1029手,,[],deepseek-v4-flash,127ea9e6-9196-4577-9d1b-30c50963e4c9,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,662f38a476b58b690ddb54c6bcf0273cefdc095919ec67d8cd39df75960cdaf9,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260507,2026-05-07,-0.2,0.0,0.3,0.3,仓单增加3590手,,[],deepseek-v4-flash,3d8de4f9-6ff1-4f6f-be0d-7a1f6d7bcab1,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4e24f5ac83c4bc0ab521edb092c47f2b7fd9e668c64e0630606a2f9cfbdbf4ef,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260508,2026-05-08,-0.2,0.0,0.3,0.3,广期所碳酸锂仓单日报：仓单增加1299手,,[],deepseek-v4-flash,829c38db-694d-4482-891c-59603d9dc5eb,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,8f1432ecdc736645e66449b6946f035189cbb5866beef324d723fbcca3cbe808,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0051,2026-05-09,-0.1,0.0,0.3,0.3,现将许可的《道路机动车辆生产企业及产品》（第406批）以及经商国家税务总局同意的《享受车船税减免优惠的节约能源 使用新能源汽车车型目录》（第八十五批）、《减免车辆购置税的新能源汽车车型目录》（第三十批）予以公告。,,[],deepseek-v4-flash,a999668c-95e9-4b51-9156-e6c412ceafc3,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,a8448701f281243f1a5849bf1c855bb1c90adaf35b520ab19ddac182d74f443e,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260512,2026-05-12,-0.2,0.0,0.4,0.4,仓单增加2074手,,[],deepseek-v4-flash,a22edddf-9e74-48cc-9c01-6b026567680d,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,845e9bd8ffc79cfbe15c5fa19013b51b6617904b7770e6bcee653ad62843812c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260513,2026-05-13,-0.2,0.0,0.3,0.3,仓单增加1766手,,[],deepseek-v4-flash,7ff5dbb1-f1df-4b1b-889f-40f3f3f98e41,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,1ad6b8d83581fa43786db175c8645e9573bf3b1cf57a670e45c832e86e3ad1c0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260514,2026-05-14,-0.2,0.0,0.3,0.3,仓单增加1590手,,[],deepseek-v4-flash,fa067687-a842-444a-9fc3-61d86bd08bb6,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,e2cf5df0aa703d7514fdcdfa3f797621bef59a0c8a3b10382d5f10b047e0235f,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260515,2026-05-15,-0.2,0.0,0.3,0.3,仓单增加1329手,,[],deepseek-v4-flash,4d2ada7a-c1b8-46d4-8c22-9f3143baf0e3,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b074d9f55b7e1c7465545b8218a4fdf9ceeb5de8444bfa8dec853c5336a3af48,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260518,2026-05-18,-0.2,0.0,0.6,0.6,碳酸锂仓单总量为51804手，增加1165手。,,[],deepseek-v4-flash,bc6e9644-de8c-4306-a054-ac5e956126cb,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,2a4aeae3b52f5f79fe7efd3c10d798b5c9ffbabe23b1d1a20a7d1564362f2859,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0052,2026-05-18,0.2,0.0,0.3,0.3,目前，正极磷酸铁锂材料、碳酸锂材料、负极材料实现部分自供，其中正极材料达到较高自给率水平；,,[],deepseek-v4-flash,90be7caa-ba13-4503-8222-42e16e652f17,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,051973973c6d267b40519bd6681cd53b974f9d5db152254177ff45ae667ff59c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260525,2026-05-25,-0.2,0.0625,0.3,0.1136,仓单减少904手,仓单减少904手,"[""LC-BULL-01""]",deepseek-v4-flash,87acdaae-8aa7-498a-a43a-be4ad5236989|c515e6a8-97cc-44f0-bfd7-ffdf7cc3f9f0,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,01c0b28d2dbb871cb466b8fee784a6d5e9b7f57a511d978bcbd44ba5c20d6fd6,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260526,2026-05-26,-0.2,0.0,0.3,0.3,碳酸锂仓单总量为53763手，增加1620手。,,[],deepseek-v4-flash,73947695-50da-4b9b-8311-4aa1606f68e8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,3a504ce507ed28799cc8afab374cb8b18c788ba0c9de63b5ef84c579d5f7c6a3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0053,2026-05-27,0.0,0.0,0.1,0.1,"投资者在深交所互动易向当升科技提问，问题摘要为“贵公司公告称与辉能科技达成框架协议，但辉能科技官网无任何公告。
基于目前双方在经营账目往来等于零，请问：双方的框架协议有没有具体的执行时间，比如2030、2040”。",,[],deepseek-v4-flash,03d2a56b-e945-41ee-89d6-6e47dbbf6f22,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c790dffe6f741d580537e8a57614a2d6c49c7c256a0bcbd610658f698b908163,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260601,2026-06-01,-0.1,0.0,0.3,0.3,仓单增加1020手,,[],deepseek-v4-flash,21ca1c56-c903-4ece-ac58-4f7543729d9f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,294340f9e8a14b3d1d24eaa91f3e4b032ae48c7595862c8d6b9d9f7771d86d0e,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0054,2026-06-01,0.1,0.0,0.2,0.2,投资者问答：恩捷股份回应“尊敬的董秘你好，恩捷股份在2026年公布了钠电隔膜，请问这和宁德时代的钠”,,[],deepseek-v4-flash,c89728db-db04-4738-a2c3-dabfceeec763,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,c44702da6e0b8cdfa438172471cb77dd051160e9fd31794caac553f20a8f875f,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260605,2026-06-05,0.1,0.06254147312541472,0.2,0.11363636363636363,仓单减少912手,仓单减少912手,"[""LC-BULL-01""]",deepseek-v4-flash,7012fd97-b870-43f6-9937-cf3ea102fec6|af4660df-2be7-4fbe-8c82-a87f964be6f0,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,3ac5f44f1497440c8b6261634f2fe740ea3e17e777e594eee11f37e121ac8a2a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0055,2026-06-05,0.1,0.0,0.3,0.3,6月23日，国家能源局发布《关于组织推进非公共电网可再生能源发电项目绿证核发的通知》,,[],deepseek-v4-flash,5471d2ac-0f7b-471b-9b6e-696b1d337ce9,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0305ab5c83cb6133f0e9b44c1ba7d7c49eaa8df13624f524e32264a236de4c01,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0056,2026-06-08,0.2,0.0,0.6,0.6,到2027年，全省新型储能装机规模达到800万千瓦以上，带动直接投资超100亿元，产业链协同与技术创新能力稳步增强，锂离子电池储能持续主导,,[],deepseek-v4-flash,f21a1e74-a4f1-4273-85e0-16464bd4982f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,644086254c8d2b7ba25435711ef3a5ed42adcc0ca03b10b55a371fce9f3db4e0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0057,2026-06-09,-0.2,0.0,0.3,0.3,本次融资估值主要由资本市场融资环境和欣旺达动力自身经营情况双重因素影响，动力电池行业二级市场估值水平较上轮融资时明显下降。,,[],deepseek-v4-flash,a8c3addb-b953-469a-9dc1-f756e698d620,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,b825096924befd0e5d8eee6370677fdeb4eedb5c4c2948ea48809ea708958634,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0058,2026-06-09,0.0,0.0,0.1,0.1,"锦浪科技股份有限公司（以下简称“公司”）于 2026 年 5 月 20 日召开第四
届董事会第十八次会议，审议通过了《关于全资项目子公司股权转让涉及 2022
年度向特定对象发行股票募投项目的议案》。
公司全资子公司宁波锦浪智慧能源
有限公司（以下简称“锦浪智慧”）和浙江海速信息技术服务有限公司（以下简
称“浙江海速”，锦浪智慧的全资子公司）拟将其持有的全资项目子公司巨鹿县
泽源新能源科技有限公司（以下简称“巨鹿泽源”）100%股权出让给石家庄正刚
新能源科技有限公司（以下简称“石家庄正刚”），股权转让对价为人民币 425.96
万元，涉及的光伏电站合计装机容量约 1.15MW。",,[],deepseek-v4-flash,e97f36a7-d036-40af-a285-74d4714045ae,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,ed50f9c5d974cb32c3542bef89efd7f4fc76600050b50e1272ae4a556538f22b,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260611,2026-06-11,-0.2,0.0625,0.3,0.75,仓单减少898手,广州期货交易所2026-06-11仓单日报显示，碳酸锂仓单总量为54683手，减少898手。,"[""LC-BULL-01""]",deepseek-v4-flash,24f7f1b8-1a17-4f63-bd15-29f0e365bb5b|f1cb9199-807d-4f2c-9064-2b1c3238a4a4,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,1647aade123acb77aa49865728aacfe18a4477401387803623fbd6463c13748a,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260612,2026-06-12,-0.1,0.06254147312541472,0.3,0.11363636363636363,仓单减少896手,仓单减少896手,"[""LC-BULL-01""]",deepseek-v4-flash,9656facc-b4dc-411b-aaf1-6423073f988e|955bd90b-6b30-42bd-8ea1-205658fc9d74,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,fb848b74460957e3077c8c489d4f06314cb2b4c1fd57d803918c775dc6458ee4,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0059,2026-06-15,0.2,0.0,0.3,0.3,总的来说，5月这组数据相当亮眼，单月和累计销量都在增长，头部企业稳中有进，二线厂商各显神通，技术路线的分化也越来越清晰。,,[],deepseek-v4-flash,44e36e20-5fae-436f-b051-8c740be23774,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4428f715f4d4c65de6c57f613299cafea740da39eaaa363f978a0ed5c4858da3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0060,2026-06-18,0.0,0.0,0.4,0.4,,,[],deepseek-v4-flash,1b585145-655d-485c-9456-90f623c18eb4,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,bb6085054f0d6c9e6382a156c70a0db567e05db837015a8ab7458dfda99ad199,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260622,2026-06-22,-0.1,0.06254147312541472,0.2,0.11363636363636363,碳酸锂仓单总量为50415手，减少1560手。,广期所碳酸锂仓单日报：仓单减少1560手,"[""LC-BULL-01""]",deepseek-v4-flash,bbad1ed7-3f01-4cde-bffa-f6bcfd68781d|8e52fb90-48e3-4efe-925d-2d3568b40612,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,10d4d41e8f7d4cbe034e8f89cf6d454a961d6befa44dc28619799d1d44ef347d,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260624,2026-06-24,-0.2,0.0625,0.3,0.1136,仓单减少1345手,仓单减少1345手,"[""LC-BULL-01""]",deepseek-v4-flash,e4d88306-6997-48af-b4c3-e1b03888ea5d|9007221e-10ee-473f-ba73-a6cd65b01404,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,38b66a93a4009dee938feb0491ad43d3c36016eef3ecd1ea9e7ea859ae942048,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
LC-TEXT-0061,2026-06-24,0.2,0.0,0.3,0.3,"随着海外工商储市场需求进一步释放，公司管理层基于当前行业环境及前景
判断，满足未来工商储销售规模增长需要，提前进行产能布局。",,[],deepseek-v4-flash,aa70141c-e5b4-44e0-b9dd-7ceb3ef78f2b,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,42c9f40a87f33138d6bde9ca22f94e43396629dec9cf5ea6c748ca0adbd4c65c,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260706,2026-07-06,-0.2,0.0625,0.3,0.5,仓单减少1498手,广州期货交易所2026-07-06仓单日报显示，碳酸锂仓单总量为46708手，减少1498手。,"[""LC-BULL-01""]",deepseek-v4-flash,76bfe511-08d1-4807-be2d-f0b339cbfb6f|1643e2e8-e038-4166-a7d3-5884f1d49b0d,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,21ec8619e24cdda880a354d4b3562734f81e47da140bde95cdfeab87819c38f9,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260708,2026-07-08,-0.2,0.06254147312541472,0.3,0.051094890510948905,广期所碳酸锂仓单日报：仓单减少2445手,广期所碳酸锂仓单日报：仓单减少2445手,"[""LC-BULL-01""]",deepseek-v4-flash,1f02fcc8-ecfe-44af-b087-048e4ff178a4|b3cd5de1-cfbc-4c49-99dc-541caea4f1d8,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,8c13a3fe4d6bc13c828b9a917658741cf4d023bf942d74727a4cdee92bf47580,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260710,2026-07-10,-0.2,0.0625,0.3,0.5,广期所碳酸锂仓单日报：仓单减少1953手,仓单减少1953手,"[""LC-BULL-01""]",deepseek-v4-flash,38f4dc71-70cf-4231-bf1a-5f1b65eee048|5170c977-a1a3-40bb-ba3b-e322a59999a2,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,556953d12342dcf9e88c0c3fb3e0750a529cc80b642090f3ab617e21a788a112,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260716,2026-07-16,-0.2,0.06254147312541472,0.3,0.54,仓单减少1189手,仓单减少1189手,"[""LC-BULL-01""]",deepseek-v4-flash,98570e0d-04d8-4c6f-96df-d6ef5a787a50|e47a2787-b0dc-4f92-b2f0-a3fa121064ee,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0cbd409b6ab982e66cdc316e725e7db081ac31d827e5613a24eb436094053547,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260717,2026-07-17,-0.1,0.0625,0.2,0.5,仓单减少886手,仓单减少886手,"[""LC-BULL-01""]",deepseek-v4-flash,04fbb4e3-fd76-418a-8f49-b9aa814c6af7|fe41e7c6-be8e-4a2b-b5c2-05a9bbd06477,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,f3615d84413a1895283c6a959fa410fa946487a73e341d9dac375fcf4ca90c62,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260720,2026-07-20,-0.2,0.0,0.5,0.5,仓单增加1014手,,[],deepseek-v4-flash,98c557b7-59c8-4cd3-aa1b-ac96d43c0407,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,f2b5ad6ca941cfea9a274d5c72a49e335aad05937008172e407a31423860d2e3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260727,2026-07-27,-0.2,0.06254147312541472,0.3,0.11363636363636363,仓单减少1461手,仓单减少1461手,"[""LC-BULL-01""]",deepseek-v4-flash,8290ed3b-5b70-4a66-b416-666b24f57b15|8f38f260-d5b7-4f84-a301-d99d95ba690f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,0446da8ca41a953189b5a854d8ba4b47c1a5fbd2fa6198aea6f0ef3e9cda1a80,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260729,2026-07-29,-0.2,0.0,0.3,0.3,仓单增加1037手,,[],deepseek-v4-flash,4f5a3ad1-4c14-42cf-a70e-2f147ba29b8c,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,e9c22f36d924b2a54389b6b8a1ef837bcac4d315466ec1bf0bf4e3a5201caea3,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260731,2026-07-31,-0.3,0.06,0.4,0.6,碳酸锂仓单总量为25042手，减少13939手。,仓单减少13939手,"[""LC-BULL-01""]",deepseek-v4-flash,9c9de32b-57ad-442c-b72c-ba074924221b|365642dd-1c59-4822-9cd9-e4249c5d6f7f,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,7a6d60364fb240bdb1848575adf7c122a4cce856fac4321f372791b6854ab7f0,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260803,2026-08-03,-0.2,0.0,0.3,0.3,仓单增加1510手,,[],deepseek-v4-flash,ee074e56-57cf-4bb4-889c-9fde01e52745,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,204cdd4ecf276c265d260d63d0a68ec06fd60311c3d38498ce9d781539b7aec5,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
GFEX-WR-20260804,2026-08-04,-0.2,0.0,0.4,0.4,仓单增加1101手,,[],deepseek-v4-flash,907a6be7-ddac-4fa8-a77e-1abd03e1d9fb,64bdfd1749c3768b2a971305d7c1eb63a5e9d103071da13d4fc7b4a040e2dc3a,4f1492f5dc88699b29703fbb63ce54cdd2712e2e1797666a76ac365082f310f2,lithium-v3-deepseek-v4-flash-direction-v2-explicit-contract
